elapsed_s,elapsed_h,utc,adc_mv,uptime_s,gauge_mv,gauge_pct
32201,8.9448,2026-08-18T10:31:29.862000Z,3699,44475,3728,27.3
32231,8.9531,2026-08-18T10:31:59.862000Z,3699,44505,3728,27.3
32261,8.9615,2026-08-18T10:32:29.862000Z,3699,44535,3726,27.3
32291,8.9698,2026-08-18T10:32:59.862000Z,3699,44565,3726,27.3
32321,8.9781,2026-08-18T10:33:29.863000Z,3699,44595,3725,26.9
32351,8.9865,2026-08-18T10:33:59.863000Z,3699,44625,3725,26.9
32381,8.9948,2026-08-18T10:34:29.863000Z,3699,44655,3725,26.9
32411,9.0032,2026-08-18T10:34:59.864000Z,3699,44685,3725,26.9
32441,9.0115,2026-08-18T10:35:29.864000Z,3699,44715,3726,26.5
32471,9.0198,2026-08-18T10:35:59.864000Z,3699,44745,3726,26.5
32501,9.0282,2026-08-18T10:36:29.864000Z,3699,44775,3723,26.5
32531,9.0365,2026-08-18T10:36:59.864000Z,3699,44805,3723,26.5
32561,9.0448,2026-08-18T10:37:29.864000Z,3694,44835,3723,26.5
32591,9.0532,2026-08-18T10:37:59.864000Z,3694,44865,3723,26.5
32621,9.0615,2026-08-18T10:38:29.865000Z,3694,44895,3723,26.1
32651,9.0698,2026-08-18T10:38:59.865000Z,3694,44925,3723,26.1
32681,9.0782,2026-08-18T10:39:29.865000Z,3694,44955,3722,26.1
32711,9.0865,2026-08-18T10:39:59.865000Z,3694,44985,3722,26.1
32741,9.0948,2026-08-18T10:40:29.865000Z,3694,45015,3722,25.6
32771,9.1032,2026-08-18T10:40:59.866000Z,3694,45045,3721,25.6
32801,9.1115,2026-08-18T10:41:29.866000Z,3694,45075,3722,25.6
32831,9.1198,2026-08-18T10:41:59.866000Z,3694,45105,3722,25.6
32861,9.1283,2026-08-18T10:42:30.416000Z,3694,45136,3721,25.6
32891,9.1366,2026-08-18T10:43:00.416000Z,3694,45166,3721,25.2
32921,9.1450,2026-08-18T10:43:30.416000Z,3694,45196,3721,25.2
32952,9.1534,2026-08-18T10:44:00.848000Z,3689,45226,3720,25.2
32982,9.1618,2026-08-18T10:44:30.848000Z,3689,45256,3720,25.2
33012,9.1701,2026-08-18T10:45:00.848000Z,3689,45286,3720,24.8
33042,9.1784,2026-08-18T10:45:30.848000Z,3694,45316,3718,24.8
33072,9.1868,2026-08-18T10:46:00.848000Z,3689,45346,3720,24.8
33102,9.1951,2026-08-18T10:46:30.848000Z,3689,45376,3720,24.8
33132,9.2034,2026-08-18T10:47:00.849000Z,3689,45406,3718,24.8
33162,9.2118,2026-08-18T10:47:30.849000Z,3689,45436,3717,24.8
33192,9.2201,2026-08-18T10:48:00.849000Z,3689,45466,3717,24.3
33222,9.2284,2026-08-18T10:48:30.849000Z,3689,45496,3718,24.3
33252,9.2368,2026-08-18T10:49:00.849000Z,3689,45526,3715,24.3
33282,9.2451,2026-08-18T10:49:30.849000Z,3689,45556,3715,24.3
33312,9.2534,2026-08-18T10:50:00.849000Z,3689,45586,3716,23.9
33342,9.2618,2026-08-18T10:50:30.850000Z,3689,45616,3717,23.9
33372,9.2701,2026-08-18T10:51:00.850000Z,3689,45646,3717,23.9
33402,9.2784,2026-08-18T10:51:30.850000Z,3689,45676,3713,23.9
33432,9.2868,2026-08-18T10:52:00.850000Z,3689,45706,3713,23.5
33462,9.2951,2026-08-18T10:52:30.850000Z,3684,45736,3713,23.5
33492,9.3034,2026-08-18T10:53:00.851000Z,3689,45766,3713,23.5
33522,9.3118,2026-08-18T10:53:30.851000Z,3689,45796,3713,23.5
33552,9.3201,2026-08-18T10:54:00.851000Z,3684,45826,3712,23.5
33582,9.3284,2026-08-18T10:54:30.852000Z,3684,45856,3712,23.0
33612,9.3368,2026-08-18T10:55:00.850000Z,3689,45886,3712,23.0
33642,9.3451,2026-08-18T10:55:30.851000Z,3684,45916,3712,23.0
33672,9.3534,2026-08-18T10:56:00.851000Z,3684,45946,3712,23.0
33702,9.3618,2026-08-18T10:56:30.852000Z,3684,45976,3712,22.6
33732,9.3701,2026-08-18T10:57:00.851000Z,3684,46006,3712,22.6
33762,9.3784,2026-08-18T10:57:30.852000Z,3684,46036,3712,22.6
33792,9.3868,2026-08-18T10:58:00.852000Z,3684,46066,3710,22.6
33822,9.3951,2026-08-18T10:58:30.852000Z,3684,46096,3708,22.2
33852,9.4034,2026-08-18T10:59:00.853000Z,3684,46126,3708,22.2
33882,9.4118,2026-08-18T10:59:30.853000Z,3684,46156,3710,22.2
33912,9.4201,2026-08-18T11:00:00.853000Z,3684,46186,3710,22.2
33942,9.4284,2026-08-18T11:00:30.853000Z,3679,46216,3710,22.2
33972,9.4368,2026-08-18T11:01:00.853000Z,3679,46246,3705,21.8
34002,9.4451,2026-08-18T11:01:30.853000Z,3679,46276,3708,21.8
34032,9.4534,2026-08-18T11:02:00.854000Z,3679,46306,3708,21.8
34062,9.4618,2026-08-18T11:02:30.854000Z,3679,46336,3706,21.8
34092,9.4701,2026-08-18T11:03:00.854000Z,3679,46366,3705,21.3
34122,9.4786,2026-08-18T11:03:31.437000Z,3679,46397,3705,21.3
34152,9.4869,2026-08-18T11:04:01.436000Z,3679,46427,3706,21.3
34182,9.4953,2026-08-18T11:04:31.437000Z,3679,46457,3707,21.3
34212,9.5036,2026-08-18T11:05:01.436000Z,3679,46487,3707,21.3
34242,9.5119,2026-08-18T11:05:31.437000Z,3679,46517,3705,20.9
34272,9.5203,2026-08-18T11:06:01.437000Z,3679,46547,3703,20.9
34302,9.5286,2026-08-18T11:06:31.437000Z,3675,46577,3703,20.9
34332,9.5369,2026-08-18T11:07:01.437000Z,3675,46607,3703,20.9
34362,9.5453,2026-08-18T11:07:31.438000Z,3679,46637,3703,20.5
34392,9.5536,2026-08-18T11:08:01.438000Z,3675,46667,3703,20.5
34422,9.5619,2026-08-18T11:08:31.438000Z,3679,46697,3705,20.5
34452,9.5703,2026-08-18T11:09:01.438000Z,3675,46727,3703,20.5
34482,9.5786,2026-08-18T11:09:31.438000Z,3675,46757,3703,20.0
34512,9.5869,2026-08-18T11:10:01.438000Z,3675,46787,3702,20.0
34542,9.5953,2026-08-18T11:10:31.438000Z,3675,46817,3702,20.0
34572,9.6036,2026-08-18T11:11:01.439000Z,3675,46847,3702,19.8
34602,9.6119,2026-08-18T11:11:31.439000Z,3675,46877,3700,19.8
34632,9.6203,2026-08-18T11:12:01.439000Z,3675,46907,3701,19.8
34662,9.6286,2026-08-18T11:12:31.439000Z,3675,46937,3701,19.5
34692,9.6369,2026-08-18T11:13:01.439000Z,3675,46967,3700,19.5
34722,9.6453,2026-08-18T11:13:31.439000Z,3675,46997,3701,19.3
34752,9.6536,2026-08-18T11:14:01.439000Z,3675,47027,3701,19.3
34782,9.6619,2026-08-18T11:14:31.440000Z,3675,47057,3698,19.3
34812,9.6703,2026-08-18T11:15:01.440000Z,3675,47087,3698,19.0
34842,9.6786,2026-08-18T11:15:31.440000Z,3670,47117,3698,19.0
34872,9.6869,2026-08-18T11:16:01.440000Z,3675,47147,3698,19.0
34902,9.6953,2026-08-18T11:16:31.440000Z,3670,47177,3698,18.7
34932,9.7036,2026-08-18T11:17:01.440000Z,3670,47207,3698,18.7
34962,9.7119,2026-08-18T11:17:31.440000Z,3670,47237,3698,18.7
34992,9.7203,2026-08-18T11:18:01.441000Z,3675,47267,3697,18.5
35022,9.7286,2026-08-18T11:18:31.441000Z,3670,47297,3697,18.5
35052,9.7369,2026-08-18T11:19:01.441000Z,3670,47327,3697,18.2
35082,9.7453,2026-08-18T11:19:31.441000Z,3670,47357,3697,18.2
35112,9.7536,2026-08-18T11:20:01.441000Z,3670,47387,3697,18.2
35142,9.7619,2026-08-18T11:20:31.442000Z,3670,47417,3695,18.0
35172,9.7703,2026-08-18T11:21:01.442000Z,3670,47447,3695,18.0
35202,9.7786,2026-08-18T11:21:31.441000Z,3670,47477,3695,18.0
35232,9.7869,2026-08-18T11:22:01.442000Z,3670,47507,3695,17.7
35262,9.7953,2026-08-18T11:22:31.442000Z,3670,47537,3693,17.7
35292,9.8036,2026-08-18T11:23:01.443000Z,3670,47567,3693,17.7
35322,9.8119,2026-08-18T11:23:31.442000Z,3670,47597,3693,17.5
35352,9.8203,2026-08-18T11:24:01.443000Z,3670,47627,3693,17.5
35382,9.8286,2026-08-18T11:24:31.443000Z,3665,47657,3693,17.5
35412,9.8369,2026-08-18T11:25:01.443000Z,3665,47687,3692,17.2
35442,9.8453,2026-08-18T11:25:31.443000Z,3665,47717,3691,17.2
35472,9.8536,2026-08-18T11:26:01.444000Z,3665,47747,3691,16.9
35502,9.8619,2026-08-18T11:26:31.444000Z,3665,47777,3690,16.9
35532,9.8703,2026-08-18T11:27:01.444000Z,3665,47807,3691,16.9
35562,9.8786,2026-08-18T11:27:31.444000Z,3665,47837,3691,16.9
35592,9.8869,2026-08-18T11:28:01.444000Z,3665,47867,3691,16.7
35622,9.8953,2026-08-18T11:28:31.444000Z,3665,47897,3690,16.7
35652,9.9036,2026-08-18T11:29:01.444000Z,3665,47927,3690,16.4
35682,9.9119,2026-08-18T11:29:31.445000Z,3665,47957,3691,16.4
35712,9.9203,2026-08-18T11:30:01.445000Z,3665,47987,3688,16.4
35742,9.9286,2026-08-18T11:30:31.445000Z,3665,48017,3688,16.2
35772,9.9369,2026-08-18T11:31:01.445000Z,3665,48047,3688,16.2
35802,9.9453,2026-08-18T11:31:31.445000Z,3665,48077,3688,16.2
35832,9.9536,2026-08-18T11:32:01.446000Z,3665,48107,3688,15.9
35862,9.9619,2026-08-18T11:32:31.446000Z,3665,48137,3688,15.9
35893,9.9704,2026-08-18T11:33:02.037000Z,3665,48167,3685,15.9
35923,9.9788,2026-08-18T11:33:32.035000Z,3660,48197,3685,15.6
35953,9.9871,2026-08-18T11:34:02.036000Z,3660,48227,3687,15.6
35983,9.9954,2026-08-18T11:34:32.036000Z,3660,48257,3686,15.6
36013,10.0038,2026-08-18T11:35:02.036000Z,3665,48287,3686,15.4
36043,10.0121,2026-08-18T11:35:32.037000Z,3665,48317,3686,15.4
36073,10.0204,2026-08-18T11:36:02.037000Z,3660,48347,3685,15.4
36103,10.0288,2026-08-18T11:36:32.037000Z,3660,48377,3685,15.4
36133,10.0371,2026-08-18T11:37:02.037000Z,3660,48407,3683,15.1
36163,10.0454,2026-08-18T11:37:32.037000Z,3660,48437,3683,15.1
36193,10.0538,2026-08-18T11:38:02.037000Z,3655,48467,3683,14.9
36223,10.0621,2026-08-18T11:38:32.038000Z,3660,48497,3682,14.9
36253,10.0704,2026-08-18T11:39:02.038000Z,3655,48527,3683,14.9
36283,10.0788,2026-08-18T11:39:32.038000Z,3655,48557,3683,14.9
36313,10.0871,2026-08-18T11:40:02.038000Z,3655,48587,3681,14.6
36343,10.0954,2026-08-18T11:40:32.038000Z,3655,48617,3682,14.6
36373,10.1038,2026-08-18T11:41:02.038000Z,3655,48647,3682,14.3
36403,10.1121,2026-08-18T11:41:32.038000Z,3655,48677,3681,14.3
36433,10.1204,2026-08-18T11:42:02.039000Z,3650,48707,3681,14.3
36463,10.1288,2026-08-18T11:42:32.039000Z,3655,48737,3681,14.3
36493,10.1371,2026-08-18T11:43:02.039000Z,3655,48767,3680,14.1
36523,10.1454,2026-08-18T11:43:32.039000Z,3655,48797,3680,14.1
36553,10.1538,2026-08-18T11:44:02.039000Z,3655,48827,3680,14.1
36583,10.1621,2026-08-18T11:44:32.039000Z,3650,48857,3680,13.8
36613,10.1704,2026-08-18T11:45:02.040000Z,3650,48887,3678,13.8
36643,10.1788,2026-08-18T11:45:32.040000Z,3650,48917,3678,13.8
36673,10.1871,2026-08-18T11:46:02.039000Z,3650,48947,3680,13.6
36703,10.1954,2026-08-18T11:46:32.040000Z,3650,48977,3678,13.6
36733,10.2038,2026-08-18T11:47:02.040000Z,3650,49007,3678,13.6
36763,10.2121,2026-08-18T11:47:32.040000Z,3650,49037,3677,13.3
36793,10.2204,2026-08-18T11:48:02.041000Z,3650,49067,3677,13.3
36823,10.2288,2026-08-18T11:48:32.041000Z,3650,49097,3677,13.3
36853,10.2371,2026-08-18T11:49:02.041000Z,3645,49127,3677,13.1
36883,10.2454,2026-08-18T11:49:32.041000Z,3650,49157,3676,13.1
36913,10.2538,2026-08-18T11:50:02.041000Z,3650,49187,3676,13.1
36943,10.2621,2026-08-18T11:50:32.041000Z,3650,49217,3677,13.1
36973,10.2704,2026-08-18T11:51:02.042000Z,3650,49247,3676,12.8
37003,10.2788,2026-08-18T11:51:32.042000Z,3650,49277,3676,12.8
37033,10.2871,2026-08-18T11:52:02.042000Z,3650,49307,3675,12.8
37063,10.2954,2026-08-18T11:52:32.042000Z,3650,49337,3675,12.5
37093,10.3038,2026-08-18T11:53:02.042000Z,3645,49367,3675,12.5
37123,10.3121,2026-08-18T11:53:32.042000Z,3645,49397,3675,12.5
37153,10.3204,2026-08-18T11:54:02.043000Z,3645,49427,3673,12.3
37183,10.3288,2026-08-18T11:54:32.043000Z,3645,49457,3673,12.3
37213,10.3371,2026-08-18T11:55:02.043000Z,3645,49487,3673,12.3
37243,10.3454,2026-08-18T11:55:32.042000Z,3645,49517,3673,12.3
37273,10.3538,2026-08-18T11:56:02.043000Z,3645,49547,3673,12.0
37303,10.3621,2026-08-18T11:56:32.043000Z,3645,49577,3673,12.0
37333,10.3704,2026-08-18T11:57:02.044000Z,3645,49607,3672,12.0
37363,10.3788,2026-08-18T11:57:32.044000Z,3645,49637,3672,11.8
37393,10.3871,2026-08-18T11:58:02.044000Z,3645,49667,3672,11.8
37423,10.3954,2026-08-18T11:58:32.044000Z,3645,49697,3671,11.8
37453,10.4038,2026-08-18T11:59:02.044000Z,3645,49727,3671,11.5
37483,10.4121,2026-08-18T11:59:32.044000Z,3645,49757,3671,11.5
37513,10.4204,2026-08-18T12:00:02.045000Z,3645,49787,3671,11.5
37543,10.4288,2026-08-18T12:00:32.045000Z,3640,49817,3671,11.5
37573,10.4371,2026-08-18T12:01:02.045000Z,3645,49847,3671,11.2
37603,10.4454,2026-08-18T12:01:32.045000Z,3645,49877,3670,11.2
37633,10.4538,2026-08-18T12:02:02.045000Z,3645,49907,3670,11.2
37663,10.4621,2026-08-18T12:02:32.045000Z,3640,49937,3670,11.2
37693,10.4704,2026-08-18T12:03:02.046000Z,3640,49967,3668,11.0
37723,10.4788,2026-08-18T12:03:32.046000Z,3645,49997,3668,11.0
37753,10.4871,2026-08-18T12:04:02.046000Z,3640,50027,3668,11.0
37783,10.4954,2026-08-18T12:04:32.046000Z,3640,50057,3666,10.7
37813,10.5038,2026-08-18T12:05:02.046000Z,3640,50087,3666,10.7
37843,10.5121,2026-08-18T12:05:32.047000Z,3640,50117,3668,10.7
37873,10.5204,2026-08-18T12:06:02.047000Z,3645,50147,3667,10.5
37903,10.5288,2026-08-18T12:06:32.047000Z,3640,50177,3667,10.5
37933,10.5371,2026-08-18T12:07:02.047000Z,3640,50207,3666,10.5
37963,10.5454,2026-08-18T12:07:32.047000Z,3640,50237,3668,10.5
37993,10.5538,2026-08-18T12:08:02.047000Z,3640,50267,3668,10.2
38023,10.5621,2026-08-18T12:08:32.048000Z,3635,50297,3666,10.2
38053,10.5704,2026-08-18T12:09:02.048000Z,3640,50327,3666,10.2
38083,10.5788,2026-08-18T12:09:32.048000Z,3640,50357,3666,10.2
38113,10.5871,2026-08-18T12:10:02.048000Z,3640,50387,3666,9.9
38143,10.5954,2026-08-18T12:10:32.048000Z,3635,50417,3666,9.9
38173,10.6038,2026-08-18T12:11:02.048000Z,3640,50447,3666,9.9
38203,10.6121,2026-08-18T12:11:32.048000Z,3635,50477,3663,9.9
38233,10.6204,2026-08-18T12:12:02.048000Z,3640,50507,3665,9.7
38263,10.6288,2026-08-18T12:12:32.049000Z,3635,50537,3665,9.7
38293,10.6371,2026-08-18T12:13:02.049000Z,3635,50567,3663,9.7
38323,10.6454,2026-08-18T12:13:32.049000Z,3640,50597,3663,9.4
38353,10.6538,2026-08-18T12:14:02.049000Z,3635,50627,3663,9.4
38383,10.6621,2026-08-18T12:14:32.049000Z,3635,50657,3658,9.4
38413,10.6704,2026-08-18T12:15:02.050000Z,3635,50687,3663,9.2
38443,10.6788,2026-08-18T12:15:32.049000Z,3640,50717,3663,9.2
38473,10.6871,2026-08-18T12:16:02.050000Z,3635,50747,3662,9.2
38503,10.6954,2026-08-18T12:16:32.050000Z,3635,50777,3662,9.2
38533,10.7038,2026-08-18T12:17:02.050000Z,3635,50807,3662,8.9
38563,10.7121,2026-08-18T12:17:32.050000Z,3635,50837,3661,8.9
38593,10.7204,2026-08-18T12:18:02.051000Z,3635,50867,3662,8.9
38623,10.7288,2026-08-18T12:18:32.050000Z,3635,50897,3662,8.9
38653,10.7371,2026-08-18T12:19:02.051000Z,3635,50927,3660,8.7
38683,10.7454,2026-08-18T12:19:32.051000Z,3630,50957,3660,8.7
38713,10.7538,2026-08-18T12:20:02.051000Z,3630,50987,3660,8.5
38743,10.7621,2026-08-18T12:20:32.051000Z,3635,51017,3658,8.5
38773,10.7704,2026-08-18T12:21:02.051000Z,3630,51047,3660,8.4
38803,10.7788,2026-08-18T12:21:32.052000Z,3630,51077,3660,8.4
38833,10.7871,2026-08-18T12:22:02.051000Z,3630,51107,3660,8.3
38863,10.7954,2026-08-18T12:22:32.052000Z,3635,51137,3660,8.3
38893,10.8038,2026-08-18T12:23:02.052000Z,3630,51167,3660,8.2
38923,10.8121,2026-08-18T12:23:32.052000Z,3630,51197,3658,8.2
38953,10.8204,2026-08-18T12:24:02.052000Z,3635,51227,3661,8.0
38983,10.8288,2026-08-18T12:24:32.053000Z,3630,51257,3661,8.0
39013,10.8371,2026-08-18T12:25:02.053000Z,3630,51287,3660,7.9
39043,10.8454,2026-08-18T12:25:32.053000Z,3630,51317,3657,7.9
39073,10.8538,2026-08-18T12:26:02.053000Z,3630,51347,3657,7.9
39103,10.8621,2026-08-18T12:26:32.053000Z,3630,51377,3657,7.8
39133,10.8704,2026-08-18T12:27:02.053000Z,3630,51407,3657,7.8
39163,10.8788,2026-08-18T12:27:32.054000Z,3626,51437,3657,7.7
39193,10.8871,2026-08-18T12:28:02.054000Z,3630,51467,3658,7.7
39223,10.8954,2026-08-18T12:28:32.054000Z,3630,51497,3655,7.5
39253,10.9038,2026-08-18T12:29:02.054000Z,3630,51527,3655,7.5
39283,10.9121,2026-08-18T12:29:32.054000Z,3626,51557,3656,7.5
39313,10.9204,2026-08-18T12:30:02.054000Z,3626,51587,3656,7.4
39343,10.9288,2026-08-18T12:30:32.055000Z,3626,51617,3656,7.4
39373,10.9371,2026-08-18T12:31:02.055000Z,3626,51647,3657,7.3
39404,10.9457,2026-08-18T12:31:33.164000Z,3626,51679,3655,7.3
39434,10.9541,2026-08-18T12:32:03.164000Z,3626,51709,3655,7.3
39464,10.9624,2026-08-18T12:32:33.164000Z,3626,51739,3653,7.2
39494,10.9707,2026-08-18T12:33:03.165000Z,3626,51769,3655,7.2
39524,10.9791,2026-08-18T12:33:33.164000Z,3626,51799,3655,7.2
39555,10.9875,2026-08-18T12:34:03.688000Z,3626,51829,3655,7.1
39587,10.9965,2026-08-18T12:34:35.745000Z,3626,51861,3652,7.1
39617,11.0048,2026-08-18T12:35:05.744000Z,3626,51891,3652,6.9
39647,11.0131,2026-08-18T12:35:35.744000Z,3626,51921,3653,6.9
39677,11.0215,2026-08-18T12:36:05.744000Z,3626,51951,3653,6.9
39707,11.0298,2026-08-18T12:36:35.745000Z,3626,51981,3653,6.9
39737,11.0381,2026-08-18T12:37:05.744000Z,3626,52011,3652,6.8
39767,11.0465,2026-08-18T12:37:35.744000Z,3626,52041,3652,6.8
39797,11.0548,2026-08-18T12:38:05.754000Z,3626,52071,3652,6.7
39827,11.0631,2026-08-18T12:38:35.754000Z,3626,52101,3652,6.7
39857,11.0715,2026-08-18T12:39:05.754000Z,3626,52131,3652,6.7
39887,11.0798,2026-08-18T12:39:35.755000Z,3621,52161,3652,6.7
39917,11.0881,2026-08-18T12:40:05.755000Z,3621,52191,3651,6.6
39947,11.0965,2026-08-18T12:40:35.754000Z,3626,52221,3652,6.6
39977,11.1048,2026-08-18T12:41:05.755000Z,3621,52251,3652,6.6
40007,11.1131,2026-08-18T12:41:35.755000Z,3626,52281,3651,6.4
40037,11.1215,2026-08-18T12:42:05.755000Z,3621,52311,3651,6.4
40067,11.1298,2026-08-18T12:42:35.756000Z,3626,52341,3651,6.4
40097,11.1381,2026-08-18T12:43:05.756000Z,3621,52371,3651,6.3
40127,11.1465,2026-08-18T12:43:35.756000Z,3621,52401,3650,6.3
40157,11.1548,2026-08-18T12:44:05.756000Z,3621,52431,3650,6.3
40187,11.1631,2026-08-18T12:44:35.756000Z,3621,52461,3650,6.3
40217,11.1715,2026-08-18T12:45:05.756000Z,3621,52491,3650,6.2
40247,11.1798,2026-08-18T12:45:35.756000Z,3621,52521,3650,6.2
40277,11.1881,2026-08-18T12:46:05.756000Z,3621,52551,3648,6.2
40307,11.1965,2026-08-18T12:46:35.757000Z,3621,52581,3646,6.2
40337,11.2048,2026-08-18T12:47:05.757000Z,3621,52611,3646,6.1
40367,11.2131,2026-08-18T12:47:35.758000Z,3621,52641,3647,6.1
40397,11.2215,2026-08-18T12:48:05.757000Z,3621,52671,3648,6.1
40427,11.2298,2026-08-18T12:48:35.757000Z,3621,52701,3648,5.9
40457,11.2381,2026-08-18T12:49:05.757000Z,3621,52731,3643,5.9
40487,11.2465,2026-08-18T12:49:35.758000Z,3621,52761,3647,5.9
40517,11.2548,2026-08-18T12:50:05.757000Z,3621,52791,3647,5.9
40547,11.2631,2026-08-18T12:50:35.758000Z,3616,52821,3648,5.9
40577,11.2715,2026-08-18T12:51:05.758000Z,3621,52851,3646,5.9
40607,11.2798,2026-08-18T12:51:35.759000Z,3621,52881,3646,5.8
40637,11.2881,2026-08-18T12:52:05.759000Z,3621,52911,3647,5.8
40667,11.2965,2026-08-18T12:52:35.758000Z,3616,52941,3647,5.8
40697,11.3048,2026-08-18T12:53:05.759000Z,3621,52971,3647,5.8
40727,11.3131,2026-08-18T12:53:35.759000Z,3616,53001,3647,5.7
40757,11.3215,2026-08-18T12:54:05.759000Z,3616,53031,3646,5.7
40787,11.3298,2026-08-18T12:54:35.759000Z,3616,53061,3646,5.7
40817,11.3381,2026-08-18T12:55:05.760000Z,3621,53091,3645,5.6
40847,11.3465,2026-08-18T12:55:35.760000Z,3621,53121,3646,5.6
40877,11.3548,2026-08-18T12:56:05.760000Z,3616,53151,3646,5.6
40907,11.3631,2026-08-18T12:56:35.760000Z,3616,53181,3646,5.6
40937,11.3715,2026-08-18T12:57:05.760000Z,3616,53211,3645,5.5
40967,11.3798,2026-08-18T12:57:35.761000Z,3616,53241,3645,5.5
40997,11.3881,2026-08-18T12:58:05.760000Z,3616,53271,3643,5.5
41027,11.3965,2026-08-18T12:58:35.761000Z,3616,53301,3643,5.5
41057,11.4048,2026-08-18T12:59:05.761000Z,3616,53331,3643,5.4
41087,11.4131,2026-08-18T12:59:35.761000Z,3616,53361,3645,5.4
41117,11.4215,2026-08-18T13:00:05.761000Z,3616,53391,3643,5.4
41147,11.4298,2026-08-18T13:00:35.761000Z,3616,53421,3643,5.4
41177,11.4381,2026-08-18T13:01:05.762000Z,3616,53451,3643,5.4
41207,11.4465,2026-08-18T13:01:35.762000Z,3616,53481,3645,5.4
41237,11.4548,2026-08-18T13:02:05.762000Z,3616,53511,3645,5.4
41267,11.4631,2026-08-18T13:02:35.762000Z,3616,53541,3642,5.4
41297,11.4715,2026-08-18T13:03:05.762000Z,3616,53571,3643,5.4
41327,11.4798,2026-08-18T13:03:35.762000Z,3616,53601,3643,5.3
41357,11.4881,2026-08-18T13:04:05.763000Z,3616,53631,3641,5.3
41387,11.4965,2026-08-18T13:04:35.763000Z,3611,53661,3643,5.3
41417,11.5048,2026-08-18T13:05:05.763000Z,3616,53691,3643,5.3
41447,11.5131,2026-08-18T13:05:35.763000Z,3616,53721,3641,5.3
41477,11.5215,2026-08-18T13:06:05.763000Z,3611,53751,3642,5.2
41507,11.5298,2026-08-18T13:06:35.764000Z,3611,53781,3642,5.2
41537,11.5381,2026-08-18T13:07:05.763000Z,3616,53811,3641,5.2
41567,11.5465,2026-08-18T13:07:35.764000Z,3616,53841,3641,5.2
41597,11.5548,2026-08-18T13:08:05.764000Z,3611,53871,3641,5.1
41627,11.5631,2026-08-18T13:08:35.764000Z,3611,53901,3641,5.1
41657,11.5715,2026-08-18T13:09:05.764000Z,3616,53931,3641,5.1
41687,11.5798,2026-08-18T13:09:35.765000Z,3611,53961,3641,5.1
41717,11.5881,2026-08-18T13:10:05.765000Z,3611,53991,3641,5.1
41747,11.5965,2026-08-18T13:10:35.765000Z,3606,54021,3641,5.1
41777,11.6048,2026-08-18T13:11:05.764000Z,3611,54051,3641,5.0
41807,11.6131,2026-08-18T13:11:35.765000Z,3606,54081,3640,5.0
41837,11.6215,2026-08-18T13:12:05.765000Z,3611,54111,3637,5.0
41867,11.6298,2026-08-18T13:12:35.765000Z,3611,54141,3637,5.0
41897,11.6381,2026-08-18T13:13:05.765000Z,3606,54171,3638,5.0
41927,11.6465,2026-08-18T13:13:35.766000Z,3606,54201,3638,4.9
41957,11.6548,2026-08-18T13:14:05.766000Z,3606,54231,3638,4.9
41987,11.6631,2026-08-18T13:14:35.766000Z,3616,54261,3638,4.9
42017,11.6715,2026-08-18T13:15:05.766000Z,3606,54291,3638,4.9
42047,11.6798,2026-08-18T13:15:35.766000Z,3601,54321,3638,4.9
42077,11.6881,2026-08-18T13:16:05.767000Z,3606,54351,3638,4.8
42107,11.6965,2026-08-18T13:16:35.767000Z,3601,54381,3638,4.8
42137,11.7048,2026-08-18T13:17:05.767000Z,3606,54411,3638,4.8
42167,11.7131,2026-08-18T13:17:35.767000Z,3606,54441,3637,4.8
42197,11.7215,2026-08-18T13:18:05.767000Z,3606,54471,3638,4.8
42227,11.7298,2026-08-18T13:18:35.767000Z,3601,54501,3638,4.8
42257,11.7381,2026-08-18T13:19:05.767000Z,3601,54531,3637,4.8
42287,11.7465,2026-08-18T13:19:35.768000Z,3601,54561,3637,4.8
42317,11.7548,2026-08-18T13:20:05.768000Z,3606,54591,3637,4.8
42347,11.7631,2026-08-18T13:20:35.768000Z,3606,54621,3637,4.8
42377,11.7716,2026-08-18T13:21:06.245000Z,3606,54652,3636,4.8
42407,11.7799,2026-08-18T13:21:36.245000Z,3601,54682,3636,4.8
42437,11.7883,2026-08-18T13:22:06.245000Z,3601,54712,3636,4.7
42467,11.7966,2026-08-18T13:22:36.246000Z,3601,54742,3636,4.7
42497,11.8049,2026-08-18T13:23:06.246000Z,3601,54772,3636,4.7
42527,11.8133,2026-08-18T13:23:36.246000Z,3601,54802,3635,4.7
42557,11.8216,2026-08-18T13:24:06.246000Z,3601,54832,3635,4.7
42587,11.8299,2026-08-18T13:24:36.246000Z,3601,54862,3635,4.7
42617,11.8383,2026-08-18T13:25:06.246000Z,3601,54892,3635,4.6
42647,11.8466,2026-08-18T13:25:36.247000Z,3601,54922,3636,4.6
42677,11.8549,2026-08-18T13:26:06.247000Z,3601,54952,3636,4.6
42707,11.8633,2026-08-18T13:26:36.247000Z,3601,54982,3635,4.6
42737,11.8716,2026-08-18T13:27:06.247000Z,3601,55012,3636,4.6
42767,11.8799,2026-08-18T13:27:36.247000Z,3601,55042,3636,4.6
42797,11.8883,2026-08-18T13:28:06.247000Z,3596,55072,3633,4.6
42827,11.8966,2026-08-18T13:28:36.247000Z,3596,55102,3635,4.6
42857,11.9049,2026-08-18T13:29:06.248000Z,3601,55132,3635,4.5
42887,11.9133,2026-08-18T13:29:36.248000Z,3601,55162,3635,4.5
